20.9177 	EXP 	text_3: height = np.float64(0.05)
20.9177 	EXP 	text_3: text = 'BLUE'
20.9177 	EXP 	fixation: autoDraw = True
21.3237 	DATA 	Keypress: r
21.4034 	INFO 	Keyboard events cleared
21.4029 	EXP 	fixation: autoDraw = False
21.4029 	EXP 	text_3: autoDraw = True
21.5720 	EXP 	Device response: <KeyPress from None: t=21.56125910000992, value=r, duration=None>
21.5725 	EXP 	New trial (rep=2, index=3): <Trial 11 (3 in rep 2) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 11, 'thisTrialN': 3, 'thisRepN': 2}>
21.5791 	DATA 	Keypress: r
21.6001 	EXP 	fixation: autoDraw = False
21.6001 	EXP 	text_3: autoDraw = False
21.6001 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
21.6001 	EXP 	text_3: height = np.float64(0.05)
21.6001 	EXP 	text_3: height = np.float64(0.05)
21.6001 	EXP 	text_3: height = np.float64(0.05)
21.6001 	EXP 	text_3: text = 'RED'
21.6001 	EXP 	fixation: autoDraw = True
21.7569 	DATA 	Keypress: b
21.9731 	DATA 	Keypress: b
22.0701 	INFO 	Keyboard events cleared
22.0695 	EXP 	fixation: autoDraw = False
22.0695 	EXP 	text_3: autoDraw = True
22.2718 	EXP 	Device response: <KeyPress from None: t=22.269659000012325, value=b, duration=None>
22.2723 	EXP 	New trial (rep=3, index=0): <Trial 12 (0 in rep 3) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 12, 'thisTrialN': 0, 'thisRepN': 3}>
22.2753 	DATA 	Keypress: b
22.2872 	EXP 	fixation: autoDraw = False
22.2872 	EXP 	text_3: autoDraw = False
22.2872 	EXP 	text_3: foreColor = <psychopy.colors.Color: red, alpha=1.0>
22.2872 	EXP 	text_3: text = 'RED'
22.2872 	EXP 	fixation: autoDraw = True
22.4212 	DATA 	Keypress: r
22.6071 	DATA 	Keypress: b
22.7759 	DATA 	Keypress: r
22.7867 	INFO 	Keyboard events cleared
22.7862 	EXP 	fixation: autoDraw = False
22.7862 	EXP 	text_3: autoDraw = True
22.8728 	EXP 	Device response: <KeyPress from None: t=6.0082808000152, value=r, duration=16.857716899976367>
22.9241 	DATA 	Keypress: b
22.9383 	EXP 	Device response: <KeyPress from None: t=22.922617100004572, value=b, duration=None>
